sample_id,probability
3,0.6630016465981802
4,0.8720579743385315
5,0.3073700259750088
9,0.8656735221544901
16,0.041561511272448115
34,0.937750240166982
54,0.7437776724497477
55,0.28231974380711716
64,0.683483769496282
66,0.09239746009310086
77,0.9553361932436625
94,0.9130894343058268
98,0.9407698710759481
114,0.13849261589348316
116,0.22038916684687138
117,0.7777007718880972
119,0.45310506224632263
125,0.036219709026757606
126,0.07650523266299085
127,0.08905794822688524
130,0.11369938326727909
133,0.13793489834400438
137,0.04164501850755187
143,0.07167573397358258
146,0.08349148843747874
154,0.9694240689277649
160,0.9432854255040487
161,0.9587807456652323
164,0.9656526843706766
189,0.9317178527514139
190,0.9666037559509277
197,0.1714859356676849
200,0.1934421599532167
201,0.05191283330107884
202,0.045119053807866294
206,0.09090643996993701
223,0.8265342315038046
224,0.7715141574541727
225,0.8824760715166727
232,0.815979798634847
235,0.8279417355855306
241,0.3515205467119813
242,0.22121731719623008
249,0.12334090663352981
253,0.20071461455275616
255,0.15160675108685004
260,0.7982040047645569
262,0.11883410540758632
280,0.10685233329422772
285,0.10243198549142107
301,0.13477852892053002
302,0.06513525354118126
320,0.36696126314927824
327,0.15823476916799942
335,0.9588427344957987
337,0.09271595202562821
341,0.13765599728988795
345,0.1061706293021416
357,0.9350436727205912
362,0.9588682055473328
364,0.9375303586324056
375,0.7716667254765829
379,0.9772377411524454
384,0.9719533522923788
385,0.9363550941149393
388,0.9258677363395691
391,0.9720086455345154
395,0.9563966989517212
404,0.9610971609751383
412,0.8822404940923055
417,0.9533780217170715
419,0.9458649555842081
455,0.7904486854871114
466,0.9624024828275045
467,0.9780075947443644
470,0.9810996254285177
474,0.982663075129191
477,0.9804557959238688
488,0.5524037480354309
492,0.9861331184705099
499,0.9749317169189453
502,0.9786231517791748
504,0.9735260804494222
510,0.8741873105367025
512,0.03429151404028138
513,0.06378535305460294
523,0.8353574077288309
524,0.5400442083676656
525,0.7339376211166382
536,0.6989930470784506
537,0.3034740487734477
539,0.7828892469406128
559,0.028707454812926397
562,0.09288118282953899
563,0.021298939541641932
569,0.030795533442869782
574,0.053823038237169385
580,0.028168957236630376
595,0.025868634334377322
600,0.038664955830123894
603,0.03698382458727186
606,0.031110735346373986
608,0.031248467790419454
616,0.5885878304640452
623,0.2829171071449916
635,0.04315817634536264
638,0.05145457442267798
645,0.03580507029467602
646,0.04571101154821614
659,0.019919819977748904
663,0.0327192250842927
666,0.02318147754264525
667,0.02150909591000527
671,0.06533024766637634
673,0.08939890407418716
675,0.05248236465073811
688,0.030246791836816556
698,0.030894582625478506
699,0.021254093350459396
709,0.04692475172729852
713,0.33216189841429394
716,0.03510197368450463
717,0.030704270905213587
722,0.043073640554212034
723,0.07943445568283398
728,0.3370729833841324
732,0.7468161781628927
740,0.9327035148938497
753,0.9528773625691732
760,0.03974577388726175
766,0.03435068675510896
768,0.361627459526062
769,0.03175545278160522
770,0.048714558904369674
774,0.03835888538742438
775,0.16494092717766762
