sample_id,probability
12,0.9957193533579508
15,0.9890896081924438
29,0.021629761695900623
30,0.00601208310884734
43,0.9990265369415283
44,0.996849517027537
45,0.9967217644055685
47,0.7666687568028768
51,0.00642180789145641
57,0.9733209411303202
59,0.8961896896362305
63,0.9234320918718973
70,0.28542502013927634
71,0.01824126909317177
75,0.991661787033081
76,0.9970320264498392
81,0.9893088738123575
90,0.014449467523566758
92,0.9871290723482767
102,0.9946268598238627
107,0.971636950969696
108,0.886066714922587
109,0.08954885105292003
110,0.3718709001938502
113,0.30910666737084586
122,0.004698477302966353
124,0.0016776440106980317
135,0.006341888711858701
142,0.005192369783496058
144,0.0021509071697352056
151,0.9983357191085815
178,0.016932161680112284
183,0.3549751980851094
184,0.006924391937597345
188,0.9954788684844971
192,0.9870173533757528
196,0.4328809479872386
203,0.00185213325736792
209,0.007697103079408407
210,0.0023076173456502147
216,0.045100148185156286
219,0.9767729043960571
221,0.8560029864311218
227,0.8975931207338969
229,0.9733649293581644
238,0.4338443757345279
240,0.023636869542921584
252,0.06757232966144026
254,0.35785272624343634
259,0.008294525861856528
267,0.9975203076998392
268,0.9894771178563436
272,0.9989383618036906
279,0.014562832346806923
287,0.9863600333531698
288,0.005184208341233898
290,0.000695104919827827
291,0.00834344265361627
292,0.12367922471215327
293,0.009037239865089456
295,0.1987424728771051
297,0.08020895048199843
298,0.003995444398848728
303,0.9993075132369995
304,0.997357706228892
307,0.9991517861684164
325,0.00550999957795284
333,0.9953516523043314
336,0.0824659193555514
344,0.41733840604623157
347,0.9888709982236227
350,0.9984550873438517
371,0.9490759174029032
376,0.8805655042330424
380,0.9992343783378601
387,0.9991086920102438
410,0.9790983001391093
411,0.9993454217910767
415,0.7656950751940409
416,0.9944846828778585
420,0.7565131982167562
421,0.9327035347620646
422,0.028664412287374336
426,0.3273120019584894
428,0.00986149317274491
430,0.33830754458904266
432,0.9870039025942484
434,0.9427282015482584
438,0.8484888672828674
439,0.9818655053774515
443,0.9720235466957092
446,0.041262373861779146
449,0.020487872728457052
452,0.3957056477665901
462,0.997774342695872
471,0.7563558320204417
479,0.34164150928457576
485,0.49197713534037274
497,0.9991300900777181
498,0.9991298715273539
501,0.9985053340593973
505,0.999420682589213
506,0.9798030654589335
507,0.9979620575904846
527,0.5971060382823149
528,0.27262671941813704
531,0.9221666057904562
553,0.0025159421451898347
555,0.005259462272041067
558,0.002826872270209909
564,0.008954904315639093
565,0.6608899398706853
570,0.0013067117814671292
577,0.001359886402288642
582,0.0019013707261971529
584,0.0010847205576283159
589,0.010210465742905702
598,0.004150421790351781
599,0.0011740600717189409
604,0.0012456837392088953
605,0.0033348195215125997
607,0.002717435765589471
613,0.15525039859736958
626,0.017252022070654977
627,0.010331840753982155
633,0.0041903046076186
636,0.011304771323921159
637,0.023501059350868065
640,0.002377008684561588
652,0.001548037619348482
653,0.0029309839010238647
654,0.002798892585512173
655,0.4843756854534149
657,0.0030186070209417826
662,0.0027231415540758994
665,0.0013991855973169247
670,0.3767876699566841
672,0.009670213078303883
677,0.01693355066042083
678,0.02061732206493616
691,0.0024167570103420153
705,0.0036721741547580677
718,0.0030518975060355538
720,0.0022220964422861775
721,0.0032977902950127222
724,0.012866262627843147
730,0.00621350957468773
731,0.032839396774458386
746,0.9972513914108276
751,0.8614567915598551
755,0.992761492729187
757,0.986331025759379
765,0.1714512556209229
776,0.004667150909881457
779,0.002032083342783153
782,0.051206616085740585
783,0.014881735667586327
787,0.9901694258054098
790,0.6307817871371905
799,0.9909145633379618
803,0.0004224710046258906
805,0.0005894405400492057
807,0.017725623736623675
808,0.008131511994482329
809,0.07263686023846579
810,0.001413249781222703
829,0.006371665833285078
831,0.01309706711920929
834,0.049050807331999145
837,0.006284389766127181
844,0.020402809449781973
847,0.2555352958540122
848,0.2515638542051117
857,0.8785383105278015
861,0.016459114306295913
864,0.9856141010920206
880,0.005203898064792156
896,0.9914963642756144
897,0.9991258780161539
898,0.7295434474945068
