sample_id,probability
6,0.8090264995892843
18,0.05384858810187628
24,0.11630278080701828
25,0.10509886344273885
32,0.07583163678646088
39,0.899734099706014
49,0.08871468467017014
52,0.06944583759953578
62,0.8479983409245809
67,0.13765452553828558
68,0.13676108668247858
82,0.917646567026774
83,0.2750797321399053
85,0.2533654160797596
86,0.09134537105758984
99,0.8928550680478414
103,0.9594950278600057
104,0.9234724640846252
111,0.83185213804245
112,0.8556655844052633
115,0.7255858182907104
118,0.7237152059872946
120,0.09457259943398337
123,0.09990547748990745
134,0.12934532761573792
136,0.0746244901092723
138,0.09883440285921097
139,0.1433940945814053
141,0.10422901126245658
150,0.9677803913752238
152,0.9699409008026123
155,0.9386332233746847
159,0.9656196236610413
166,0.954248309135437
170,0.9389457305272421
173,0.21822097400824228
174,0.5012264847755432
175,0.5369417170683543
180,0.3008706718683243
182,0.2659822851419449
187,0.9323248863220215
191,0.9479207595189413
193,0.891701360543569
194,0.758381168047587
195,0.23855813965201378
205,0.053572274395264685
211,0.03947494816263012
212,0.041054853558307514
214,0.05258395274480184
218,0.9185733795166016
220,0.9051598509152731
234,0.7164453864097595
246,0.21752547771514705
256,0.3427976236368219
258,0.2953547624250253
264,0.964324414730072
266,0.9598629077275594
270,0.9679559071858724
274,0.9734139442443848
276,0.947392483552297
278,0.9721376299858093
283,0.07748994143912569
289,0.054459492675960064
299,0.06635327345187154
300,0.11670011778672536
305,0.7896367510159811
309,0.8226740558942159
312,0.8519490559895834
314,0.49398743982116383
326,0.14234703375647464
330,0.2979241261879603
331,0.35868657869286835
342,0.21055001765489578
348,0.6652851700782776
355,0.9528630574544271
356,0.8587772846221924
358,0.9468566377957662
360,0.9593319892883301
366,0.8996251026789347
368,0.8801734844843546
382,0.9775456786155701
383,0.9671362042427063
386,0.9700818061828613
389,0.9601717789967855
396,0.9584144155184428
397,0.960112194220225
402,0.9621100425720215
413,0.8982319235801697
423,0.0845074199217682
433,0.8799835443496704
436,0.7834185759226481
442,0.6646983921527863
450,0.23904646995166937
451,0.4152453901867072
459,0.9517043630282084
461,0.9493781924247742
463,0.6981181204319
480,0.9524239301681519
483,0.8937351703643799
484,0.6886323293050131
489,0.5597947339216868
490,0.977434237798055
493,0.9419500629107157
494,0.9777964949607849
495,0.9133438070615133
508,0.8685363332430521
516,0.053839354465405144
517,0.0637026106317838
540,0.057129882431278624
551,0.1014895448461175
557,0.04907368271475813
566,0.03573120311557432
567,0.0391728044875587
568,0.03990757209157891
578,0.03793716197283933
579,0.04052059227008916
587,0.09921405388740823
594,0.10717463342977378
596,0.03226536149547125
602,0.05149709794447214
612,0.23477144042650858
615,0.4736063629388809
617,0.5319243421157202
618,0.2563049818078677
621,0.39832813541094464
639,0.15732541431983313
643,0.14032338311274847
644,0.05363709848218908
648,0.03997065248161865
650,0.028591069664495688
656,0.026732802638434805
658,0.03484061316703446
660,0.02149614279793847
664,0.030371337935018044
668,0.14584500280519327
669,0.16402056041018417
674,0.38308920214573544
679,0.07573316269554198
680,0.14081219335397085
684,0.1423078551888466
687,0.04509775526821613
690,0.04011717714214077
695,0.03635292608911792
700,0.05855078537327548
708,0.05829230773573121
719,0.05968214228778379
725,0.12110918511946996
727,0.39784614245096844
729,0.07497760793194175
739,0.9581655462582906
741,0.940342366695404
744,0.9069828987121582
745,0.945863684018453
758,0.9691809018452963
759,0.06545835702369611
771,0.04437337041599676
777,0.04584814154077321
785,0.9095165530840555
796,0.15189598578338823
801,0.4283253401517868
802,0.7587027549743652
816,0.057172666963500283
817,0.06609125000735123
818,0.4908001075188319
820,0.1217030492067958
839,0.11141732707619667
841,0.05330631809677774
843,0.18678119809677204
859,0.4583146261672179
862,0.7080578406651815
868,0.6437398244937261
869,0.8753165801366171
871,0.8692250450452169
873,0.2602090189854304
883,0.11406918520030256
887,0.10358052227335672
888,0.18794732401147485
890,0.19411078126480183
909,0.9170824289321899
910,0.9287290970484415
923,0.5199964741865793
929,0.4338251054286957
930,0.522907535235087
942,0.08347515172014634
945,0.08367167240551983
948,0.047210395365254954
949,0.04510536557305992
972,0.04844190060005834
973,0.0649916395583811
976,0.06226386860726052
979,0.0671683084316707
985,0.06863269722089171
993,0.499833881855011
998,0.22466099510590234
999,0.09056679159402847
1006,0.956054151058197
1023,0.04520048407721333
1029,0.06084574836616715
1030,0.859462837378184
1054,0.1177234925950567
1064,0.5327818791071574
1068,0.15576192488272986
1070,0.18842558388132602
1085,0.5176898638407389
1088,0.38110541303952533
1089,0.11454853019677103
1099,0.890023390452067
1102,0.9547534187634786
1104,0.9207141995429993
1105,0.9555870294570923
1106,0.24109257385134697
1110,0.0855277634691447
1111,0.13898158135513464
1113,0.6560572683811188
1116,0.6803023417790731
1127,0.06097791747500499
1130,0.17206520835558572
1134,0.7457657059033712
1135,0.6882326801617941
1137,0.12151318415999413
1138,0.7853760123252869
1140,0.7255152662595113
1143,0.7880409558614095
1151,0.4823505679766337
1152,0.3008258566260338
1157,0.9647328654925028
1159,0.9769783417383829
1162,0.9606226285298666
1164,0.9775055050849915
1178,0.9658293128013611
1185,0.9833700855573019
1187,0.9713186621665955
1189,0.9740629394849142
1196,0.8685711224873861
1200,0.7736118038495382
1207,0.7354103525479635
1211,0.8843653996785482
1213,0.5313996349771818
1216,0.6070181330045065
1227,0.5355154822270075
1228,0.44727774430066347
1233,0.9513001243273417
1236,0.9599293073018392
1237,0.9398273229598999
1238,0.9241588513056437
1257,0.935211976369222
1264,0.8333450754483541
1270,0.9329551657040914
1271,0.8699379563331604
1289,0.19663212281496575
1293,0.17593852042530975
1299,0.9597550829251608
1303,0.9134100278218588
1309,0.921287477016449
1325,0.9188392361005148
1334,0.8596570690472921
1336,0.7919852534929911
1337,0.5069953066607317
1349,0.7626897295316061
1356,0.682330310344696
1361,0.07118001100995268
1377,0.948533316453298
1378,0.9565068880716959
1381,0.9073719580968221
1391,0.8659542202949524
1392,0.9251152475674947
1395,0.9182574152946472
1399,0.05369616284345587
1401,0.5772808492183685
1413,0.7757980426152548
1415,0.7155207594235738
1417,0.14016445136318603
1424,0.32851059455424547
1427,0.24248373260100684
1432,0.08287495623032252
1434,0.06349736688813816
1437,0.8404569824536642
1444,0.621610293785731
1447,0.1945035314808289
1455,0.19883933663368225
1457,0.10734427596131961
1461,0.17127398494631052
1472,0.8044651548067728
1473,0.33679159979025525
1474,0.7400756080945333
1476,0.4735700289408366
1479,0.14026480664809546
1491,0.8454967339833578
1492,0.8244629303614298
1497,0.8606853683789571
1503,0.3163923720518748
1506,0.09269285858802807
1510,0.09653840664153297
1519,0.9561878045399984
1522,0.9397236108779907
1526,0.9513597289721171
1534,0.13920525989184776
1538,0.719107190767924
1541,0.8269164164861044
1548,0.8355672558148702
1551,0.11987737752497196
1552,0.07544325768443134
1556,0.7252775033315023
1572,0.1145999253494665
1583,0.7330090800921122
1587,0.08825615517950307
1588,0.099873950627322
1589,0.18318422262867293
1592,0.13069217395968735
1594,0.1426909410317118
1598,0.2977886075774829
1602,0.8547431031862894
1610,0.9291459123293558
1626,0.042414898865899886
1627,0.043481593231263105
1628,0.046641761255462676
1629,0.03689467796414192
1642,0.6866424481074015
1644,0.6344689677158991
1647,0.6968574325243632
1658,0.05891589789340893
1659,0.06812521310833593
1661,0.11041841904322307
1676,0.06717680098760563
1688,0.11820758368897562
1691,0.1653910717383648
1697,0.2503433090168983
1698,0.2241947464644909
1700,0.47857533891995746
1705,0.9256475766499838
1714,0.9420369664827982
1717,0.8349141677220663
1723,0.22053058942159018
1751,0.8873090942700704
1752,0.9440422654151917
1767,0.7587766249974569
1772,0.2857256705562274
1774,0.34198123092452687
1776,0.34803496797879535
1777,0.8065751989682516
1779,0.08393228859252606
1781,0.05044876401204116
1787,0.08617994658804189
1800,0.17698406024525562
1812,0.30384284754594165
1813,0.06627953114608924
1815,0.14422042667865753
1818,0.1704470825692018
1821,0.6245789726575216
